Case Id,Timestamp,Activity Name,Celonis Change Date
4500000038,2023-11-03T00:00:00,"Invoice Entered in System",2026-05-18T15:22:52
4500000038,2023-11-03T00:00:00,"Invoice Posted",2026-05-18T15:22:52
4500000038,2023-11-03T00:00:00,"Invoice Received",2026-05-18T15:22:52
4500000038,2023-12-03T00:00:00,"Payment Due Date Set",2026-05-18T15:22:52
4500000038,2025-03-21T00:00:00,"Goods Receipt Posted",2026-05-18T15:22:52
4500000039,2023-11-26T00:00:00,"Invoice Entered in System",2026-05-18T15:22:52
4500000039,2023-11-26T00:00:00,"Invoice Posted",2026-05-18T15:22:52
4500000039,2023-11-26T00:00:00,"Invoice Received",2026-05-18T15:22:52
4500000039,2023-12-26T00:00:00,"Payment Due Date Set",2026-05-18T15:22:52
4500000039,2024-07-13T00:00:00,"Delivery Window Started",2026-05-18T15:22:52
4500000039,2024-07-13T00:00:00,"Purchase Order Changed",2026-05-18T15:22:52
4500000039,2024-07-13T00:00:00,"Purchase Order Created",2026-05-18T15:22:52
4500000039,2024-09-11T00:00:00,"Goods Receipt Posted",2026-05-18T15:22:52
4500000039,2024-10-11T00:00:00,"Delivery Window Ended",2026-05-18T15:22:52
4500000040,2023-01-12T00:00:00,"Invoice Entered in System",2026-05-18T15:22:52
4500000040,2023-01-12T00:00:00,"Invoice Posted",2026-05-18T15:22:52
4500000040,2023-01-12T00:00:00,"Invoice Received",2026-05-18T15:22:52
4500000040,2023-02-11T00:00:00,"Payment Due Date Set",2026-05-18T15:22:52
4500000040,2023-08-26T00:00:00,"Delivery Window Started",2026-05-18T15:22:52
4500000040,2023-08-26T00:00:00,"Purchase Order Changed",2026-05-18T15:22:52
4500000040,2023-08-26T00:00:00,"Purchase Order Created",2026-05-18T15:22:52
4500000040,2023-11-24T00:00:00,"Delivery Window Ended",2026-05-18T15:22:52
4500000040,2024-10-30T00:00:00,"Goods Receipt Posted",2026-05-18T15:22:52
4500000041,2024-01-14T00:00:00,"Goods Receipt Posted",2026-05-18T15:22:52
4500000041,2024-06-04T00:00:00,"Delivery Window Started",2026-05-18T15:22:52
4500000041,2024-06-04T00:00:00,"Purchase Order Changed",2026-05-18T15:22:52
4500000041,2024-06-04T00:00:00,"Purchase Order Created",2026-05-18T15:22:52
4500000041,2024-09-02T00:00:00,"Delivery Window Ended",2026-05-18T15:22:52
4500000041,2024-12-07T00:00:00,"Invoice Entered in System",2026-05-18T15:22:52
4500000041,2024-12-07T00:00:00,"Invoice Posted",2026-05-18T15:22:52
4500000041,2024-12-07T00:00:00,"Invoice Received",2026-05-18T15:22:52
4500000041,2025-01-06T00:00:00,"Payment Due Date Set",2026-05-18T15:22:52
4500000042,2023-10-09T00:00:00,"Delivery Window Started",2026-05-18T15:22:52
4500000042,2023-10-09T00:00:00,"Purchase Order Changed",2026-05-18T15:22:52
4500000042,2023-10-09T00:00:00,"Purchase Order Created",2026-05-18T15:22:52
4500000042,2023-12-23T00:00:00,"Invoice Entered in System",2026-05-18T15:22:52
4500000042,2023-12-23T00:00:00,"Invoice Posted",2026-05-18T15:22:52
4500000042,2023-12-23T00:00:00,"Invoice Received",2026-05-18T15:22:52
4500000042,2024-01-07T00:00:00,"Delivery Window Ended",2026-05-18T15:22:52
4500000042,2024-01-22T00:00:00,"Payment Due Date Set",2026-05-18T15:22:52
4500000042,2025-09-16T00:00:00,"Goods Receipt Posted",2026-05-18T15:22:52
4500000043,2023-01-27T00:00:00,"Goods Receipt Posted",2026-05-18T15:22:52
4500000043,2025-02-11T00:00:00,"Delivery Window Started",2026-05-18T15:22:52
4500000043,2025-02-11T00:00:00,"Purchase Order Changed",2026-05-18T15:22:52
4500000043,2025-02-11T00:00:00,"Purchase Order Created",2026-05-18T15:22:52
4500000043,2025-05-12T00:00:00,"Delivery Window Ended",2026-05-18T15:22:52
4500000043,2025-06-08T00:00:00,"Invoice Entered in System",2026-05-18T15:22:52
4500000043,2025-06-08T00:00:00,"Invoice Posted",2026-05-18T15:22:52
4500000043,2025-06-08T00:00:00,"Invoice Received",2026-05-18T15:22:52
4500000043,2025-07-08T00:00:00,"Payment Due Date Set",2026-05-18T15:22:52
4500000044,2023-05-11T00:00:00,"Goods Receipt Posted",2026-05-18T15:22:52
4500000044,2024-10-03T00:00:00,"Invoice Entered in System",2026-05-18T15:22:52
4500000044,2024-10-03T00:00:00,"Invoice Posted",2026-05-18T15:22:52
4500000044,2024-10-03T00:00:00,"Invoice Received",2026-05-18T15:22:52
4500000044,2024-11-02T00:00:00,"Payment Due Date Set",2026-05-18T15:22:52
4500000044,2025-04-29T00:00:00,"Delivery Window Started",2026-05-18T15:22:52
4500000044,2025-04-29T00:00:00,"Purchase Order Changed",2026-05-18T15:22:52
4500000044,2025-04-29T00:00:00,"Purchase Order Created",2026-05-18T15:22:52
4500000044,2025-07-28T00:00:00,"Delivery Window Ended",2026-05-18T15:22:52
4500000045,2023-06-30T00:00:00,"Invoice Entered in System",2026-05-18T15:22:52
4500000045,2023-06-30T00:00:00,"Invoice Posted",2026-05-18T15:22:52
4500000045,2023-06-30T00:00:00,"Invoice Received",2026-05-18T15:22:52
4500000045,2023-07-30T00:00:00,"Payment Due Date Set",2026-05-18T15:22:52
4500000045,2024-05-24T00:00:00,"Delivery Window Started",2026-05-18T15:22:52
4500000045,2024-05-24T00:00:00,"Purchase Order Changed",2026-05-18T15:22:52
4500000045,2024-05-24T00:00:00,"Purchase Order Created",2026-05-18T15:22:52
4500000045,2024-08-22T00:00:00,"Delivery Window Ended",2026-05-18T15:22:52
4500000045,2025-07-22T00:00:00,"Goods Receipt Posted",2026-05-18T15:22:52
4500000046,2024-05-10T00:00:00,"Goods Receipt Posted",2026-05-18T15:22:52
4500000046,2024-10-10T00:00:00,"Invoice Entered in System",2026-05-18T15:22:52
4500000046,2024-10-10T00:00:00,"Invoice Posted",2026-05-18T15:22:52
4500000046,2024-10-10T00:00:00,"Invoice Received",2026-05-18T15:22:52
4500000046,2024-11-09T00:00:00,"Delivery Window Started",2026-05-18T15:22:52
4500000046,2024-11-09T00:00:00,"Payment Due Date Set",2026-05-18T15:22:52
4500000046,2024-11-09T00:00:00,"Purchase Order Changed",2026-05-18T15:22:52
4500000046,2024-11-09T00:00:00,"Purchase Order Created",2026-05-18T15:22:52
4500000046,2025-02-07T00:00:00,"Delivery Window Ended",2026-05-18T15:22:52
4500000047,2024-02-12T00:00:00,"Invoice Entered in System",2026-05-18T15:22:52
4500000047,2024-02-12T00:00:00,"Invoice Posted",2026-05-18T15:22:52
4500000047,2024-02-12T00:00:00,"Invoice Received",2026-05-18T15:22:52
4500000047,2024-03-13T00:00:00,"Payment Due Date Set",2026-05-18T15:22:52
4500000047,2025-03-07T00:00:00,"Delivery Window Started",2026-05-18T15:22:52
4500000047,2025-03-07T00:00:00,"Purchase Order Changed",2026-05-18T15:22:52
4500000047,2025-03-07T00:00:00,"Purchase Order Created",2026-05-18T15:22:52
4500000047,2025-03-28T00:00:00,"Goods Receipt Posted",2026-05-18T15:22:52
4500000047,2025-06-05T00:00:00,"Delivery Window Ended",2026-05-18T15:22:52
4500000048,2023-09-18T00:00:00,"Delivery Window Started",2026-05-18T15:22:52
4500000048,2023-09-18T00:00:00,"Purchase Order Changed",2026-05-18T15:22:52
4500000048,2023-09-18T00:00:00,"Purchase Order Created",2026-05-18T15:22:52
4500000048,2023-12-17T00:00:00,"Delivery Window Ended",2026-05-18T15:22:52
4500000048,2024-12-04T00:00:00,"Invoice Entered in System",2026-05-18T15:22:52
4500000048,2024-12-04T00:00:00,"Invoice Posted",2026-05-18T15:22:52
4500000048,2024-12-04T00:00:00,"Invoice Received",2026-05-18T15:22:52
4500000048,2025-01-03T00:00:00,"Payment Due Date Set",2026-05-18T15:22:52
4500000048,2025-02-22T00:00:00,"Goods Receipt Posted",2026-05-18T15:22:52
4500000049,2023-09-05T00:00:00,"Goods Receipt Posted",2026-05-18T15:22:52
4500000049,2023-09-23T00:00:00,"Invoice Entered in System",2026-05-18T15:22:52
4500000049,2023-09-23T00:00:00,"Invoice Posted",2026-05-18T15:22:52
4500000049,2023-09-23T00:00:00,"Invoice Received",2026-05-18T15:22:52
4500000049,2023-10-23T00:00:00,"Payment Due Date Set",2026-05-18T15:22:52
4500000049,2024-02-26T00:00:00,"Delivery Window Started",2026-05-18T15:22:52
4500000049,2024-02-26T00:00:00,"Purchase Order Changed",2026-05-18T15:22:52
4500000049,2024-02-26T00:00:00,"Purchase Order Created",2026-05-18T15:22:52
4500000049,2024-05-26T00:00:00,"Delivery Window Ended",2026-05-18T15:22:52
4500000050,2023-09-24T00:00:00,"Invoice Entered in System",2026-05-18T15:22:52
4500000050,2023-09-24T00:00:00,"Invoice Posted",2026-05-18T15:22:52
4500000050,2023-09-24T00:00:00,"Invoice Received",2026-05-18T15:22:52
4500000050,2023-10-24T00:00:00,"Payment Due Date Set",2026-05-18T15:22:52
4500000050,2024-08-10T00:00:00,"Goods Receipt Posted",2026-05-18T15:22:52
4500000050,2025-12-23T00:00:00,"Delivery Window Started",2026-05-18T15:22:52
4500000050,2025-12-23T00:00:00,"Purchase Order Changed",2026-05-18T15:22:52
4500000050,2025-12-23T00:00:00,"Purchase Order Created",2026-05-18T15:22:52
4500000050,2026-03-23T00:00:00,"Delivery Window Ended",2026-05-18T15:22:52
4500000051,2023-03-27T00:00:00,"Delivery Window Started",2026-05-18T15:22:52
4500000051,2023-03-27T00:00:00,"Purchase Order Changed",2026-05-18T15:22:52
4500000051,2023-03-27T00:00:00,"Purchase Order Created",2026-05-18T15:22:52
4500000051,2023-06-25T00:00:00,"Delivery Window Ended",2026-05-18T15:22:52
4500000051,2023-11-15T00:00:00,"Goods Receipt Posted",2026-05-18T15:22:52
4500000051,2024-01-22T00:00:00,"Invoice Entered in System",2026-05-18T15:22:52
4500000051,2024-01-22T00:00:00,"Invoice Posted",2026-05-18T15:22:52
4500000051,2024-01-22T00:00:00,"Invoice Received",2026-05-18T15:22:52
4500000051,2024-02-21T00:00:00,"Payment Due Date Set",2026-05-18T15:22:52
4500000052,2023-07-27T00:00:00,"Invoice Entered in System",2026-05-18T15:22:52
4500000052,2023-07-27T00:00:00,"Invoice Posted",2026-05-18T15:22:52
4500000052,2023-07-27T00:00:00,"Invoice Received",2026-05-18T15:22:52
4500000052,2023-08-26T00:00:00,"Payment Due Date Set",2026-05-18T15:22:52
4500000052,2024-11-22T00:00:00,"Goods Receipt Posted",2026-05-18T15:22:52
4500000052,2025-05-22T00:00:00,"Delivery Window Started",2026-05-18T15:22:52
4500000052,2025-05-22T00:00:00,"Purchase Order Changed",2026-05-18T15:22:52
4500000052,2025-05-22T00:00:00,"Purchase Order Created",2026-05-18T15:22:52
4500000052,2025-08-20T00:00:00,"Delivery Window Ended",2026-05-18T15:22:52
4500000053,2023-05-13T00:00:00,"Goods Receipt Posted",2026-05-18T15:22:52
4500000053,2025-07-13T00:00:00,"Delivery Window Started",2026-05-18T15:22:52
4500000053,2025-07-13T00:00:00,"Purchase Order Changed",2026-05-18T15:22:52
4500000053,2025-07-13T00:00:00,"Purchase Order Created",2026-05-18T15:22:52
4500000053,2025-09-09T00:00:00,"Invoice Entered in System",2026-05-18T15:22:52
4500000053,2025-09-09T00:00:00,"Invoice Posted",2026-05-18T15:22:52
4500000053,2025-09-09T00:00:00,"Invoice Received",2026-05-18T15:22:52
4500000053,2025-10-09T00:00:00,"Payment Due Date Set",2026-05-18T15:22:52
4500000053,2025-10-11T00:00:00,"Delivery Window Ended",2026-05-18T15:22:52
4500000054,2023-12-01T00:00:00,"Goods Receipt Posted",2026-05-18T15:22:52
4500000054,2024-04-19T00:00:00,"Delivery Window Started",2026-05-18T15:22:52
4500000054,2024-04-19T00:00:00,"Purchase Order Changed",2026-05-18T15:22:52
4500000054,2024-04-19T00:00:00,"Purchase Order Created",2026-05-18T15:22:52
4500000054,2024-07-18T00:00:00,"Delivery Window Ended",2026-05-18T15:22:52
4500000054,2024-11-02T00:00:00,"Invoice Entered in System",2026-05-18T15:22:52
4500000054,2024-11-02T00:00:00,"Invoice Posted",2026-05-18T15:22:52
4500000054,2024-11-02T00:00:00,"Invoice Received",2026-05-18T15:22:52
4500000054,2024-12-02T00:00:00,"Payment Due Date Set",2026-05-18T15:22:52
4500000055,2024-10-26T00:00:00,"Invoice Entered in System",2026-05-18T15:22:52
4500000055,2024-10-26T00:00:00,"Invoice Posted",2026-05-18T15:22:52
4500000055,2024-10-26T00:00:00,"Invoice Received",2026-05-18T15:22:52
4500000055,2024-11-25T00:00:00,"Payment Due Date Set",2026-05-18T15:22:52
4500000055,2025-01-19T00:00:00,"Delivery Window Started",2026-05-18T15:22:52
4500000055,2025-01-19T00:00:00,"Purchase Order Changed",2026-05-18T15:22:52
4500000055,2025-01-19T00:00:00,"Purchase Order Created",2026-05-18T15:22:52
4500000055,2025-04-19T00:00:00,"Delivery Window Ended",2026-05-18T15:22:52
4500000055,2025-05-17T00:00:00,"Goods Receipt Posted",2026-05-18T15:22:52
4500000056,2023-07-04T00:00:00,"Invoice Entered in System",2026-05-18T15:22:52
4500000056,2023-07-04T00:00:00,"Invoice Posted",2026-05-18T15:22:52
4500000056,2023-07-04T00:00:00,"Invoice Received",2026-05-18T15:22:52
4500000056,2023-08-03T00:00:00,"Payment Due Date Set",2026-05-18T15:22:52
4500000056,2023-12-01T00:00:00,"Goods Receipt Posted",2026-05-18T15:22:52
4500000056,2023-12-06T00:00:00,"Delivery Window Started",2026-05-18T15:22:52
4500000056,2023-12-06T00:00:00,"Purchase Order Changed",2026-05-18T15:22:52
4500000056,2023-12-06T00:00:00,"Purchase Order Created",2026-05-18T15:22:52
4500000056,2024-03-05T00:00:00,"Delivery Window Ended",2026-05-18T15:22:52
4500000057,2023-06-27T00:00:00,"Invoice Entered in System",2026-05-18T15:22:52
4500000057,2023-06-27T00:00:00,"Invoice Posted",2026-05-18T15:22:52
4500000057,2023-06-27T00:00:00,"Invoice Received",2026-05-18T15:22:52
4500000057,2023-07-27T00:00:00,"Payment Due Date Set",2026-05-18T15:22:52
4500000057,2024-05-18T00:00:00,"Goods Receipt Posted",2026-05-18T15:22:52
4500000057,2024-10-07T00:00:00,"Delivery Window Started",2026-05-18T15:22:52
4500000057,2024-10-07T00:00:00,"Purchase Order Changed",2026-05-18T15:22:52
4500000057,2024-10-07T00:00:00,"Purchase Order Created",2026-05-18T15:22:52
4500000057,2025-01-05T00:00:00,"Delivery Window Ended",2026-05-18T15:22:52
4500000058,2023-03-14T00:00:00,"Goods Receipt Posted",2026-05-18T15:22:52
4500000058,2023-04-16T00:00:00,"Delivery Window Started",2026-05-18T15:22:52
4500000058,2023-04-16T00:00:00,"Purchase Order Changed",2026-05-18T15:22:52
4500000058,2023-04-16T00:00:00,"Purchase Order Created",2026-05-18T15:22:52
4500000058,2023-07-15T00:00:00,"Delivery Window Ended",2026-05-18T15:22:52
4500000058,2023-08-25T00:00:00,"Invoice Entered in System",2026-05-18T15:22:52
4500000058,2023-08-25T00:00:00,"Invoice Posted",2026-05-18T15:22:52
4500000058,2023-08-25T00:00:00,"Invoice Received",2026-05-18T15:22:52
4500000058,2023-09-24T00:00:00,"Payment Due Date Set",2026-05-18T15:22:52
4500000059,2024-09-10T00:00:00,"Goods Receipt Posted",2026-05-18T15:22:52
4500000059,2024-11-29T00:00:00,"Invoice Entered in System",2026-05-18T15:22:52
4500000059,2024-11-29T00:00:00,"Invoice Posted",2026-05-18T15:22:52
4500000059,2024-11-29T00:00:00,"Invoice Received",2026-05-18T15:22:52
4500000059,2024-12-29T00:00:00,"Payment Due Date Set",2026-05-18T15:22:52
4500000059,2025-11-03T00:00:00,"Delivery Window Started",2026-05-18T15:22:52
4500000059,2025-11-03T00:00:00,"Purchase Order Changed",2026-05-18T15:22:52
4500000059,2025-11-03T00:00:00,"Purchase Order Created",2026-05-18T15:22:52
4500000059,2026-02-01T00:00:00,"Delivery Window Ended",2026-05-18T15:22:52
4500000060,2023-04-03T00:00:00,"Invoice Entered in System",2026-05-18T15:22:52
4500000060,2023-04-03T00:00:00,"Invoice Posted",2026-05-18T15:22:52
4500000060,2023-04-03T00:00:00,"Invoice Received",2026-05-18T15:22:52
4500000060,2023-05-03T00:00:00,"Payment Due Date Set",2026-05-18T15:22:52
4500000060,2023-12-15T00:00:00,"Delivery Window Started",2026-05-18T15:22:52
4500000060,2023-12-15T00:00:00,"Purchase Order Changed",2026-05-18T15:22:52
4500000060,2023-12-15T00:00:00,"Purchase Order Created",2026-05-18T15:22:52
4500000060,2024-03-14T00:00:00,"Delivery Window Ended",2026-05-18T15:22:52
4500000060,2024-09-15T00:00:00,"Goods Receipt Posted",2026-05-18T15:22:52
4500000061,2023-06-22T00:00:00,"Delivery Window Started",2026-05-18T15:22:52
4500000061,2023-06-22T00:00:00,"Purchase Order Changed",2026-05-18T15:22:52
4500000061,2023-06-22T00:00:00,"Purchase Order Created",2026-05-18T15:22:52
4500000061,2023-07-04T00:00:00,"Invoice Entered in System",2026-05-18T15:22:52
4500000061,2023-07-04T00:00:00,"Invoice Posted",2026-05-18T15:22:52
4500000061,2023-07-04T00:00:00,"Invoice Received",2026-05-18T15:22:52
4500000061,2023-08-03T00:00:00,"Payment Due Date Set",2026-05-18T15:22:52
4500000061,2023-08-10T00:00:00,"Goods Receipt Posted",2026-05-18T15:22:52
4500000061,2023-09-20T00:00:00,"Delivery Window Ended",2026-05-18T15:22:52
4500000062,2023-05-05T00:00:00,"Invoice Entered in System",2026-05-18T15:22:52
4500000062,2023-05-05T00:00:00,"Invoice Posted",2026-05-18T15:22:52
4500000062,2023-05-05T00:00:00,"Invoice Received",2026-05-18T15:22:52
4500000062,2023-06-04T00:00:00,"Payment Due Date Set",2026-05-18T15:22:52
4500000062,2024-10-01T00:00:00,"Delivery Window Started",2026-05-18T15:22:52
4500000062,2024-10-01T00:00:00,"Purchase Order Changed",2026-05-18T15:22:52
4500000062,2024-10-01T00:00:00,"Purchase Order Created",2026-05-18T15:22:52
4500000062,2024-12-30T00:00:00,"Delivery Window Ended",2026-05-18T15:22:52
4500000062,2025-05-26T00:00:00,"Goods Receipt Posted",2026-05-18T15:22:52
4500000063,2025-03-21T00:00:00,"Invoice Entered in System",2026-05-18T15:22:52
4500000063,2025-03-21T00:00:00,"Invoice Posted",2026-05-18T15:22:52
4500000063,2025-03-21T00:00:00,"Invoice Received",2026-05-18T15:22:52
4500000063,2025-04-20T00:00:00,"Payment Due Date Set",2026-05-18T15:22:52
4500000063,2025-07-16T00:00:00,"Delivery Window Started",2026-05-18T15:22:52
4500000063,2025-07-16T00:00:00,"Purchase Order Changed",2026-05-18T15:22:52
4500000063,2025-07-16T00:00:00,"Purchase Order Created",2026-05-18T15:22:52
4500000063,2025-07-19T00:00:00,"Goods Receipt Posted",2026-05-18T15:22:52
4500000063,2025-10-14T00:00:00,"Delivery Window Ended",2026-05-18T15:22:52
4500000064,2024-02-09T00:00:00,"Goods Receipt Posted",2026-05-18T15:22:52
4500000064,2024-04-16T00:00:00,"Invoice Entered in System",2026-05-18T15:22:52
4500000064,2024-04-16T00:00:00,"Invoice Posted",2026-05-18T15:22:52
4500000064,2024-04-16T00:00:00,"Invoice Received",2026-05-18T15:22:52
4500000064,2024-05-16T00:00:00,"Payment Due Date Set",2026-05-18T15:22:52
4500000064,2024-06-26T00:00:00,"Delivery Window Started",2026-05-18T15:22:52
4500000064,2024-06-26T00:00:00,"Purchase Order Changed",2026-05-18T15:22:52
4500000064,2024-06-26T00:00:00,"Purchase Order Created",2026-05-18T15:22:52
4500000064,2024-09-24T00:00:00,"Delivery Window Ended",2026-05-18T15:22:52
4500000065,2025-01-28T00:00:00,"Delivery Window Started",2026-05-18T15:22:52
4500000065,2025-01-28T00:00:00,"Purchase Order Changed",2026-05-18T15:22:52
4500000065,2025-01-28T00:00:00,"Purchase Order Created",2026-05-18T15:22:52
4500000065,2025-04-28T00:00:00,"Delivery Window Ended",2026-05-18T15:22:52
4500000065,2025-11-01T00:00:00,"Invoice Entered in System",2026-05-18T15:22:52
4500000065,2025-11-01T00:00:00,"Invoice Posted",2026-05-18T15:22:52
4500000065,2025-11-01T00:00:00,"Invoice Received",2026-05-18T15:22:52
4500000065,2025-11-29T00:00:00,"Goods Receipt Posted",2026-05-18T15:22:52
4500000065,2025-12-01T00:00:00,"Payment Due Date Set",2026-05-18T15:22:52
4500000066,2023-03-19T00:00:00,"Invoice Entered in System",2026-05-18T15:22:52
4500000066,2023-03-19T00:00:00,"Invoice Posted",2026-05-18T15:22:52
4500000066,2023-03-19T00:00:00,"Invoice Received",2026-05-18T15:22:52
4500000066,2023-04-18T00:00:00,"Payment Due Date Set",2026-05-18T15:22:52
4500000066,2025-03-03T00:00:00,"Delivery Window Started",2026-05-18T15:22:52
4500000066,2025-03-03T00:00:00,"Purchase Order Changed",2026-05-18T15:22:52
4500000066,2025-03-03T00:00:00,"Purchase Order Created",2026-05-18T15:22:52
4500000066,2025-04-07T00:00:00,"Goods Receipt Posted",2026-05-18T15:22:52
4500000066,2025-06-01T00:00:00,"Delivery Window Ended",2026-05-18T15:22:52
4500000067,2023-01-18T00:00:00,"Invoice Entered in System",2026-05-18T15:22:52
4500000067,2023-01-18T00:00:00,"Invoice Posted",2026-05-18T15:22:52
4500000067,2023-01-18T00:00:00,"Invoice Received",2026-05-18T15:22:52
4500000067,2023-02-17T00:00:00,"Payment Due Date Set",2026-05-18T15:22:52
4500000067,2023-08-20T00:00:00,"Delivery Window Started",2026-05-18T15:22:52
4500000067,2023-08-20T00:00:00,"Purchase Order Changed",2026-05-18T15:22:52
4500000067,2023-08-20T00:00:00,"Purchase Order Created",2026-05-18T15:22:52
4500000067,2023-11-18T00:00:00,"Delivery Window Ended",2026-05-18T15:22:52
4500000067,2025-06-23T00:00:00,"Goods Receipt Posted",2026-05-18T15:22:52
4500000068,2023-12-21T00:00:00,"Goods Receipt Posted",2026-05-18T15:22:52
4500000068,2025-05-24T00:00:00,"Delivery Window Started",2026-05-18T15:22:52
4500000068,2025-05-24T00:00:00,"Purchase Order Changed",2026-05-18T15:22:52
4500000068,2025-05-24T00:00:00,"Purchase Order Created",2026-05-18T15:22:52
4500000068,2025-07-05T00:00:00,"Invoice Entered in System",2026-05-18T15:22:52
4500000068,2025-07-05T00:00:00,"Invoice Posted",2026-05-18T15:22:52
4500000068,2025-07-05T00:00:00,"Invoice Received",2026-05-18T15:22:52
4500000068,2025-08-04T00:00:00,"Payment Due Date Set",2026-05-18T15:22:52
4500000068,2025-08-22T00:00:00,"Delivery Window Ended",2026-05-18T15:22:52
4500000069,2023-02-14T00:00:00,"Goods Receipt Posted",2026-05-18T15:22:52
4500000069,2023-03-19T00:00:00,"Invoice Entered in System",2026-05-18T15:22:52
4500000069,2023-03-19T00:00:00,"Invoice Posted",2026-05-18T15:22:52
4500000069,2023-03-19T00:00:00,"Invoice Received",2026-05-18T15:22:52
4500000069,2023-04-18T00:00:00,"Payment Due Date Set",2026-05-18T15:22:52
4500000069,2024-07-17T00:00:00,"Delivery Window Started",2026-05-18T15:22:52
4500000069,2024-07-17T00:00:00,"Purchase Order Changed",2026-05-18T15:22:52
4500000069,2024-07-17T00:00:00,"Purchase Order Created",2026-05-18T15:22:52
4500000069,2024-10-15T00:00:00,"Delivery Window Ended",2026-05-18T15:22:52
4500000070,2023-09-24T00:00:00,"Delivery Window Started",2026-05-18T15:22:52
4500000070,2023-09-24T00:00:00,"Purchase Order Changed",2026-05-18T15:22:52
4500000070,2023-09-24T00:00:00,"Purchase Order Created",2026-05-18T15:22:52
4500000070,2023-11-11T00:00:00,"Goods Receipt Posted",2026-05-18T15:22:52
4500000070,2023-12-23T00:00:00,"Delivery Window Ended",2026-05-18T15:22:52
4500000070,2024-01-19T00:00:00,"Invoice Entered in System",2026-05-18T15:22:52
4500000070,2024-01-19T00:00:00,"Invoice Posted",2026-05-18T15:22:52
4500000070,2024-01-19T00:00:00,"Invoice Received",2026-05-18T15:22:52
4500000070,2024-02-18T00:00:00,"Payment Due Date Set",2026-05-18T15:22:52
4500000071,2024-02-16T00:00:00,"Invoice Entered in System",2026-05-18T15:22:52
4500000071,2024-02-16T00:00:00,"Invoice Posted",2026-05-18T15:22:52
4500000071,2024-02-16T00:00:00,"Invoice Received",2026-05-18T15:22:52
4500000071,2024-03-17T00:00:00,"Payment Due Date Set",2026-05-18T15:22:52
4500000071,2024-11-27T00:00:00,"Delivery Window Started",2026-05-18T15:22:52
4500000071,2024-11-27T00:00:00,"Purchase Order Changed",2026-05-18T15:22:52
4500000071,2024-11-27T00:00:00,"Purchase Order Created",2026-05-18T15:22:52
4500000071,2025-02-25T00:00:00,"Delivery Window Ended",2026-05-18T15:22:52
4500000071,2025-11-30T00:00:00,"Goods Receipt Posted",2026-05-18T15:22:52
4500000072,2023-06-07T00:00:00,"Delivery Window Started",2026-05-18T15:22:52
4500000072,2023-06-07T00:00:00,"Purchase Order Changed",2026-05-18T15:22:52
4500000072,2023-06-07T00:00:00,"Purchase Order Created",2026-05-18T15:22:52
4500000072,2023-09-05T00:00:00,"Delivery Window Ended",2026-05-18T15:22:52
4500000072,2023-11-20T00:00:00,"Goods Receipt Posted",2026-05-18T15:22:52
4500000072,2024-06-15T00:00:00,"Invoice Entered in System",2026-05-18T15:22:52
4500000072,2024-06-15T00:00:00,"Invoice Posted",2026-05-18T15:22:52
4500000072,2024-06-15T00:00:00,"Invoice Received",2026-05-18T15:22:52
4500000072,2024-07-15T00:00:00,"Payment Due Date Set",2026-05-18T15:22:52
4500000073,2024-03-31T00:00:00,"Goods Receipt Posted",2026-05-18T15:22:52
4500000073,2024-09-04T00:00:00,"Invoice Entered in System",2026-05-18T15:22:52
4500000073,2024-09-04T00:00:00,"Invoice Posted",2026-05-18T15:22:52
4500000073,2024-09-04T00:00:00,"Invoice Received",2026-05-18T15:22:52
4500000073,2024-10-04T00:00:00,"Payment Due Date Set",2026-05-18T15:22:52
4500000073,2025-10-10T00:00:00,"Delivery Window Started",2026-05-18T15:22:52
4500000073,2025-10-10T00:00:00,"Purchase Order Changed",2026-05-18T15:22:52
4500000073,2025-10-10T00:00:00,"Purchase Order Created",2026-05-18T15:22:52
4500000073,2026-01-08T00:00:00,"Delivery Window Ended",2026-05-18T15:22:52
4500000074,2023-05-12T00:00:00,"Delivery Window Started",2026-05-18T15:22:52
4500000074,2023-05-12T00:00:00,"Purchase Order Changed",2026-05-18T15:22:52
4500000074,2023-05-12T00:00:00,"Purchase Order Created",2026-05-18T15:22:52
4500000074,2023-07-04T00:00:00,"Invoice Entered in System",2026-05-18T15:22:52
4500000074,2023-07-04T00:00:00,"Invoice Posted",2026-05-18T15:22:52
4500000074,2023-07-04T00:00:00,"Invoice Received",2026-05-18T15:22:52
4500000074,2023-08-03T00:00:00,"Payment Due Date Set",2026-05-18T15:22:52
4500000074,2023-08-10T00:00:00,"Delivery Window Ended",2026-05-18T15:22:52
4500000074,2024-06-13T00:00:00,"Goods Receipt Posted",2026-05-18T15:22:52
4500000075,2023-09-06T00:00:00,"Goods Receipt Posted",2026-05-18T15:22:52
4500000075,2023-09-24T00:00:00,"Delivery Window Started",2026-05-18T15:22:52
4500000075,2023-09-24T00:00:00,"Purchase Order Changed",2026-05-18T15:22:52
4500000075,2023-09-24T00:00:00,"Purchase Order Created",2026-05-18T15:22:52
4500000075,2023-12-23T00:00:00,"Delivery Window Ended",2026-05-18T15:22:52
4500000075,2024-03-29T00:00:00,"Invoice Entered in System",2026-05-18T15:22:52
4500000075,2024-03-29T00:00:00,"Invoice Posted",2026-05-18T15:22:52
4500000075,2024-03-29T00:00:00,"Invoice Received",2026-05-18T15:22:52
4500000075,2024-04-28T00:00:00,"Payment Due Date Set",2026-05-18T15:22:52
